# The ways iText's tests open the encrypted PDFs of itext-dotnet, one line for each
# way of opening one file, read from the test classes named above each group.
# fetch-corpus.ps1 writes these lines to _passwords.tsv with the suite's name in
# front of each file, and fetches the certificates and keys they name.
#
# A password line gives a password the test class holds that PDFBox opens the
# file with, as the user or the owner; every such password is given, and an
# empty one besides where the file also opens with none. The exceptions are the
# files of revision 7, which PDFBox refuses before it looks at a password: their
# lines give the passwords the tests use. A certificate line gives, relative to
# the suite, the certificate and private key the test decrypts with, and the
# passphrase of the key, empty for a key that is not encrypted.

# itext.tests/itext.forms.tests/itext/forms/PdfEncryptionTest.cs
itext.tests/itext.forms.tests/resources/itext/forms/PdfEncryptionTest/cmp_encryptAes256Pdf2PermissionsTest01.pdf	Hello
itext.tests/itext.forms.tests/resources/itext/forms/PdfEncryptionTest/cmp_encryptAes256Pdf2PermissionsTest01.pdf	World
itext.tests/itext.forms.tests/resources/itext/forms/PdfEncryptionTest/cmp_encryptAes256Pdf2PermissionsTest02.pdf	Hello
itext.tests/itext.forms.tests/resources/itext/forms/PdfEncryptionTest/cmp_encryptAes256Pdf2PermissionsTest02.pdf	World
itext.tests/itext.forms.tests/resources/itext/forms/PdfEncryptionTest/encryptedDocumentWithFormFields.pdf	12345

# itext.tests/itext.kernel.tests/itext/kernel/crypto/EncryptionInApprovedModeTest.cs
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/EncryptionInApprovedModeTest/checkMD5LogMessageWhileReadingPdf.pdf	
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/EncryptionInApprovedModeTest/checkMD5LogMessageWhileReadingPdf.pdf	World

# itext.tests/itext.kernel.tests/itext/kernel/crypto/PdfDecryptingTest.cs
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/adobe/withCertificate/aes256EcdsaP256.pdf		itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/certs/SHA256withECDSA_P256.crt	itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/certs/SHA256withECDSA_P256.key
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/adobe/withCertificate/aes256Rsa.pdf		itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/certs/SHA256withRSA.crt	itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/certs/SHA256withRSA.key
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/adobe/withPassword/aes128.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/adobe/withPassword/aes128.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/adobe/withPassword/aes256.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/adobe/withPassword/aes256.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/adobe/withPassword/standard128.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/adobe/withPassword/standard128.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/adobe/withPassword/standard40.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/adobe/withPassword/standard40.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_regular/withCertificate/aes256Rsa.pdf		itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/certs/SHA256withRSA.crt	itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/certs/SHA256withRSA.key
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_regular/withPassword/aes128.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_regular/withPassword/aes128.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_regular/withPassword/aes256.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_regular/withPassword/aes256.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_regular/withPassword/aes256Pdf2.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_regular/withPassword/aes256Pdf2.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_regular/withPassword/standard128.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_regular/withPassword/standard128.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_regular/withPassword/standard40.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_regular/withPassword/standard40.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_with_fips/withPassword/aes128.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_with_fips/withPassword/aes128.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_with_fips/withPassword/aes256.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_with_fips/withPassword/aes256.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_with_fips/withPassword/aes256Pdf2.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_with_fips/withPassword/aes256Pdf2.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_with_fips/withPassword/standard128.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_with_fips/withPassword/standard128.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_with_fips/withPassword/standard40.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/dotnet_with_fips/withPassword/standard40.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_regular/withCertificate/aes256Rsa.pdf		itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/certs/SHA256withRSA.crt	itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/certs/SHA256withRSA.key
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_regular/withPassword/aes128.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_regular/withPassword/aes128.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_regular/withPassword/aes256.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_regular/withPassword/aes256.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_regular/withPassword/aes256Pdf2.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_regular/withPassword/aes256Pdf2.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_regular/withPassword/standard128.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_regular/withPassword/standard128.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_regular/withPassword/standard40.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_regular/withPassword/standard40.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_with_fips/withCertificate/aes256Rsa.pdf		itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/certs/SHA256withRSA.crt	itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/certs/SHA256withRSA.key
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_with_fips/withPassword/aes128.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_with_fips/withPassword/aes128.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_with_fips/withPassword/aes256.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_with_fips/withPassword/aes256.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_with_fips/withPassword/aes256Pdf2.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_with_fips/withPassword/aes256Pdf2.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_with_fips/withPassword/standard128.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_with_fips/withPassword/standard128.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_with_fips/withPassword/standard40.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfDecryptingTest/java_with_fips/withPassword/standard40.pdf	owner

# itext.tests/itext.kernel.tests/itext/kernel/crypto/PdfEncryptingTest.cs
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfEncryptingTest/cmp_encryptWithCertificateAes256Rsa.pdf		itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfEncryptingTest/certs/SHA256withRSA.crt	itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfEncryptingTest/certs/SHA256withRSA.key
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfEncryptingTest/cmp_encryptWithPasswordAes128.pdf	user
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfEncryptingTest/cmp_encryptWithPasswordAes128.pdf	owner
itext.tests/itext.kernel.tests/resources/itext/kernel/crypto/PdfEncryptingTest/cmp_encryptWithPasswordAes256.pdf	user
